name,team_name,game_date,season_Playoff,espn_player_id_Playoff,team_id_Playoff,espn_game_id_Playoff,period_Playoff,minutes_remaining_Playoff,seconds_remaining_Playoff,shot_made_flag_Playoff,action_type_Playoff,shot_type_Playoff,shot_distance_Playoff,opponent_Playoff,x_Playoff,y_Playoff,dribbles_Playoff,touch_time_Playoff,defender_name_Playoff,defender_distance_Playoff,shot_clock
Stephen Curry,Golden State Warriors,6/9/2015,2014,3975,1610612744,400796847,4,2,45,1,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,116,227,0,0.6,"Dellavedova, Matthew",2,14
Stephen Curry,Golden State Warriors,6/9/2015,2014,3975,1610612744,400796847,1,10,28,1,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,212,138,4,5.6,"Dellavedova, Matthew",5.4,18.8
Stephen Curry,Golden State Warriors,6/9/2015,2014,3975,1610612744,400796847,4,0,40,0,Jump Shot,3PT Field Goal,33,Cleveland Cavaliers,-207,269,0,1.4,"Dellavedova, Matthew",3.8,16.3
Stephen Curry,Golden State Warriors,6/9/2015,2014,3975,1610612744,400796847,4,1,24,1,Jump Shot,3PT Field Goal,29,Cleveland Cavaliers,0,290,6,4.7,"Thompson, Tristan",4,19.2
Stephen Curry,Golden State Warriors,6/9/2015,2014,3975,1610612744,400796847,1,7,13,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,230,113,0,0.8,"Dellavedova, Matthew",6,10.4
Stephen Curry,Golden State Warriors,6/9/2015,2014,3975,1610612744,400796847,4,0,37,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-13,254,0,0.5,"Thompson, Tristan",13.2,24
Stephen Curry,Golden State Warriors,6/9/2015,2014,3975,1610612744,400796847,2,3,19,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,155,211,10,7.6,"Dellavedova, Matthew",3.8,16.1
Stephen Curry,Golden State Warriors,6/9/2015,2014,3975,1610612744,400796847,3,11,14,0,Jump Shot,2PT Field Goal,8,Cleveland Cavaliers,10,88,8,6.6,"Dellavedova, Matthew",1.4,17.4
Stephen Curry,Golden State Warriors,6/11/2015,2014,3975,1610612744,400796848,1,5,33,1,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,160,201,0,0.6,"Smith, J.R.",6.9,21.2
Stephen Curry,Golden State Warriors,6/11/2015,2014,3975,1610612744,400796848,4,8,1,1,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-234,89,7,6.4,"Jones, James",6.1,14.9
Stephen Curry,Golden State Warriors,6/11/2015,2014,3975,1610612744,400796848,1,0,0,0,Jump Shot,3PT Field Goal,31,Cleveland Cavaliers,-10,313,7,7.5,"James, LeBron",2,0
Stephen Curry,Golden State Warriors,6/11/2015,2014,3975,1610612744,400796848,2,5,43,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,116,233,0,0.9,"Thompson, Tristan",5.7,16.2
Stephen Curry,Golden State Warriors,6/11/2015,2014,3975,1610612744,400796848,2,2,29,0,Jump Shot,2PT Field Goal,13,Cleveland Cavaliers,-68,118,0,0.8,"Shumpert, Iman",2.1,11.8
Stephen Curry,Golden State Warriors,6/11/2015,2014,3975,1610612744,400796848,4,10,47,0,Jump Shot,2PT Field Goal,13,Cleveland Cavaliers,-133,37,3,3.6,"Thompson, Tristan",2.2,11.1
Stephen Curry,Golden State Warriors,6/11/2015,2014,3975,1610612744,400796848,1,8,3,0,Jump Shot,2PT Field Goal,20,Cleveland Cavaliers,-76,189,6,5.7,"Thompson, Tristan",5,18.7
Stephen Curry,Golden State Warriors,6/11/2015,2014,3975,1610612744,400796848,1,11,21,0,Jump Shot,2PT Field Goal,13,Cleveland Cavaliers,110,74,4,3.6,"Dellavedova, Matthew",2.9,11.1
Stephen Curry,Golden State Warriors,6/14/2015,2014,3975,1610612744,400796849,3,8,33,0,Jump Shot,2PT Field Goal,3,Cleveland Cavaliers,-24,23,0,0.3,"James, LeBron",2,18.4
Stephen Curry,Golden State Warriors,6/14/2015,2014,3975,1610612744,400796849,4,3,26,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,69,250,1,1.6,"Thompson, Tristan",4.9,21.4
Stephen Curry,Golden State Warriors,6/14/2015,2014,3975,1610612744,400796849,3,7,28,0,Jump Shot,3PT Field Goal,23,Cleveland Cavaliers,233,9,6,7.6,"Smith, J.R.",2.6,17
Stephen Curry,Golden State Warriors,6/14/2015,2014,3975,1610612744,400796849,3,0,2,0,Jump Shot,3PT Field Goal,29,Cleveland Cavaliers,129,261,13,17.5,"Dellavedova, Matthew",4.4,0
Stephen Curry,Golden State Warriors,6/16/2015,2014,3975,1610612744,400796850,4,1,20,0,Jump Shot,3PT Field Goal,23,Cleveland Cavaliers,230,9,3,5,"Thompson, Tristan",4.3,6.7
Stephen Curry,Golden State Warriors,6/16/2015,2014,3975,1610612744,400796850,4,4,33,0,Jump Shot,3PT Field Goal,22,Cleveland Cavaliers,225,17,0,0.3,"Shumpert, Iman",3.7,12.6
Stephen Curry,Golden State Warriors,6/16/2015,2014,3975,1610612744,400796850,4,9,48,1,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,105,230,8,7.3,"Shumpert, Iman",5.5,17.1
Stephen Curry,Golden State Warriors,6/16/2015,2014,3975,1610612744,400796850,2,7,13,0,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,-142,198,0,0.7,"Shumpert, Iman",2.2,9.4
Stephen Curry,Golden State Warriors,6/16/2015,2014,3975,1610612744,400796850,1,5,15,1,Jump Shot,3PT Field Goal,22,Cleveland Cavaliers,-228,-3,0,1,"Shumpert, Iman",2.5,8.3
Stephen Curry,Golden State Warriors,6/16/2015,2014,3975,1610612744,400796850,3,3,4,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-224,126,0,0.9,"Shumpert, Iman",7.2,20.3
Stephen Curry,Golden State Warriors,6/16/2015,2014,3975,1610612744,400796850,1,0,0,0,Jump Shot,3PT Field Goal,34,Cleveland Cavaliers,184,293,6,6,"Dellavedova, Matthew",3.6,0
Stephen Curry,Golden State Warriors,6/16/2015,2014,3975,1610612744,400796850,4,7,26,1,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,154,203,2,1.6,"Shumpert, Iman",8.1,13
Stephen Curry,Golden State Warriors,6/16/2015,2014,3975,1610612744,400796850,1,8,9,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-179,187,0,1,"Shumpert, Iman",10.5,11.6
Stephen Curry,Golden State Warriors,6/16/2015,2014,3975,1610612744,400796850,2,6,53,0,Jump Shot,2PT Field Goal,7,Cleveland Cavaliers,42,61,5,4.5,"Mozgov, Timofey",2.1,13.2
Stephen Curry,Golden State Warriors,6/16/2015,2014,3975,1610612744,400796850,1,11,14,0,Jump Shot,2PT Field Goal,20,Cleveland Cavaliers,-27,208,0,0.7,"Dellavedova, Matthew",3,10.4
Stephen Curry,Golden State Warriors,6/16/2015,2014,3975,1610612744,400796850,3,6,44,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,88,244,5,5.8,"Dellavedova, Matthew",4.2,18.3
Stephen Curry,Golden State Warriors,4/25/2015,2014,3975,1610612744,400790904,2,5,51,1,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,168,203,0,0.6,"Evans, Tyreke",5.2,14
Stephen Curry,Golden State Warriors,4/25/2015,2014,3975,1610612744,400790904,4,7,55,1,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,100,231,7,6.2,"Cole, Norris",4.6,16.7
Stephen Curry,Golden State Warriors,4/25/2015,2014,3975,1610612744,400790904,4,3,37,1,Jump Shot,2PT Field Goal,21,New Orleans Pelicans,198,94,9,9.7,"Davis, Anthony",5.7,13.9
Stephen Curry,Golden State Warriors,4/25/2015,2014,3975,1610612744,400790904,2,0,7,1,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,-52,255,17,19.2,"Anderson, Ryan",4.9,5
Stephen Curry,Golden State Warriors,4/25/2015,2014,3975,1610612744,400790904,3,9,1,1,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,-15,255,1,1.6,"Asik, Omer",6.1,20.5
Stephen Curry,Golden State Warriors,4/25/2015,2014,3975,1610612744,400790904,1,0,48,1,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,-38,255,0,0.8,"Cole, Norris",4.4,17.2
Stephen Curry,Golden State Warriors,4/25/2015,2014,3975,1610612744,400790904,4,5,37,1,Jump Shot,2PT Field Goal,17,New Orleans Pelicans,91,154,6,9.3,"Davis, Anthony",2.7,4.1
Stephen Curry,Golden State Warriors,4/25/2015,2014,3975,1610612744,400790904,1,7,53,1,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,193,183,0,0.6,"Gordon, Eric",4.9,16.4
Stephen Curry,Golden State Warriors,4/25/2015,2014,3975,1610612744,400790904,1,8,58,0,Jump Shot,2PT Field Goal,19,New Orleans Pelicans,-199,19,1,4,"Pondexter, Quincy",3.5,13.4
Stephen Curry,Golden State Warriors,4/25/2015,2014,3975,1610612744,400790904,4,7,16,0,Jump Shot,3PT Field Goal,24,New Orleans Pelicans,70,238,14,15.6,"Anderson, Ryan",5.3,8
Stephen Curry,Golden State Warriors,4/25/2015,2014,3975,1610612744,400790904,1,9,24,0,Jump Shot,2PT Field Goal,14,New Orleans Pelicans,143,-13,0,0.6,"Davis, Anthony",5,8.3
Stephen Curry,Golden State Warriors,4/25/2015,2014,3975,1610612744,400790904,1,2,25,0,Jump Shot,3PT Field Goal,28,New Orleans Pelicans,0,280,0,0.6,"Cole, Norris",7,13
Stephen Curry,Golden State Warriors,4/25/2015,2014,3975,1610612744,400790904,3,7,14,0,Jump Shot,2PT Field Goal,10,New Orleans Pelicans,106,28,0,0.7,"Anderson, Ryan",7,6
Stephen Curry,Golden State Warriors,4/25/2015,2014,3975,1610612744,400790904,4,2,47,0,Jump Shot,2PT Field Goal,20,New Orleans Pelicans,58,198,1,2.3,"Gordon, Eric",3.9,7.2
Stephen Curry,Golden State Warriors,5/5/2015,2014,3975,1610612744,400792889,1,3,18,0,Jump Shot,2PT Field Goal,6,Memphis Grizzlies,-51,47,6,6.8,"Lee, Courtney",0.4,17.4
Stephen Curry,Golden State Warriors,5/5/2015,2014,3975,1610612744,400792889,1,4,1,0,Jump Shot,2PT Field Goal,18,Memphis Grizzlies,65,170,10,9,"Udrih, Beno",5.8,15.3
Stephen Curry,Golden State Warriors,5/3/2015,2014,3975,1610612744,400792888,1,0,26,0,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,77,247,0,0.7,"Udrih, Beno",4,8.2
Stephen Curry,Golden State Warriors,5/3/2015,2014,3975,1610612744,400792888,3,0,50,0,Jump Shot,2PT Field Goal,5,Memphis Grizzlies,-18,55,6,8,"Carter, Vince",0,15.7
Stephen Curry,Golden State Warriors,5/3/2015,2014,3975,1610612744,400792888,4,6,4,0,Jump Shot,3PT Field Goal,23,Memphis Grizzlies,236,4,0,1,"Udrih, Beno",14.2,9.5
Stephen Curry,Golden State Warriors,5/3/2015,2014,3975,1610612744,400792888,2,2,27,0,Jump Shot,2PT Field Goal,7,Memphis Grizzlies,-67,31,0,2.4,"Lee, Courtney",2.7,22.6
Stephen Curry,Golden State Warriors,5/3/2015,2014,3975,1610612744,400792888,3,8,30,0,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,119,224,1,1.7,"Calathes, Nick",6.4,17
Stephen Curry,Golden State Warriors,5/3/2015,2014,3975,1610612744,400792888,3,8,0,0,Jump Shot,2PT Field Goal,21,Memphis Grizzlies,-150,150,4,3.6,"Gasol, Marc",4.7,19.2
Stephen Curry,Golden State Warriors,5/3/2015,2014,3975,1610612744,400792888,4,3,30,0,Jump Shot,2PT Field Goal,20,Memphis Grizzlies,-205,-2,0,0.8,"Green, Jeff",2.6,10.8
Stephen Curry,Golden State Warriors,4/18/2015,2014,3975,1610612744,400790901,3,0,7,0,Jump Shot,3PT Field Goal,24,New Orleans Pelicans,177,175,2,3.7,"Cunningham, Dante",3.2,0
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,3,10,46,0,Jump Shot,3PT Field Goal,22,New Orleans Pelicans,225,17,0,0.7,"Evans, Tyreke",5.4,13.1
Stephen Curry,Golden State Warriors,5/9/2015,2014,3975,1610612744,400792890,3,1,7,0,Jump Shot,3PT Field Goal,28,Memphis Grizzlies,203,194,1,1.2,"Lee, Courtney",5.4,8.1
Stephen Curry,Golden State Warriors,5/9/2015,2014,3975,1610612744,400792890,2,7,32,0,Jump Shot,3PT Field Goal,23,Memphis Grizzlies,-193,142,0,0.6,"Conley, Mike",2.7,12
Stephen Curry,Golden State Warriors,5/9/2015,2014,3975,1610612744,400792890,3,7,45,1,Jump Shot,3PT Field Goal,22,Memphis Grizzlies,-224,-10,0,1,"Randolph, Zach",17.5,0.4
Stephen Curry,Golden State Warriors,5/9/2015,2014,3975,1610612744,400792890,3,9,21,0,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,-209,140,0,0.6,"Conley, Mike",2.7,6.9
Stephen Curry,Golden State Warriors,5/9/2015,2014,3975,1610612744,400792890,1,3,41,0,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,64,244,0,0.6,"Conley, Mike",6.5,13.1
Stephen Curry,Golden State Warriors,5/9/2015,2014,3975,1610612744,400792890,1,7,55,0,Jump Shot,2PT Field Goal,22,Memphis Grizzlies,155,162,17,12.4,"Conley, Mike",5,24
Stephen Curry,Golden State Warriors,5/9/2015,2014,3975,1610612744,400792890,4,1,3,0,Jump Shot,3PT Field Goal,24,Memphis Grizzlies,211,126,1,1.5,"Randolph, Zach",4.6,19.5
Stephen Curry,Golden State Warriors,5/9/2015,2014,3975,1610612744,400792890,1,7,30,0,Jump Shot,3PT Field Goal,22,Memphis Grizzlies,-221,-17,0,0,"Allen, Tony",4.5,13.2
Stephen Curry,Golden State Warriors,5/9/2015,2014,3975,1610612744,400792890,1,6,22,0,Jump Shot,3PT Field Goal,24,Memphis Grizzlies,-116,216,4,4.2,"Lee, Courtney",3.6,17.1
Stephen Curry,Golden State Warriors,5/9/2015,2014,3975,1610612744,400792890,1,2,38,0,Jump Shot,2PT Field Goal,21,Memphis Grizzlies,177,123,4,5.3,"Lee, Courtney",3.3,14.3
Stephen Curry,Golden State Warriors,5/9/2015,2014,3975,1610612744,400792890,3,5,30,0,Jump Shot,2PT Field Goal,22,Memphis Grizzlies,-59,216,2,3.5,"Lee, Courtney",6.9,15
Stephen Curry,Golden State Warriors,5/9/2015,2014,3975,1610612744,400792890,2,3,11,0,Jump Shot,2PT Field Goal,4,Memphis Grizzlies,40,0,4,4.6,"Allen, Tony",0.8,19.3
Stephen Curry,Golden State Warriors,5/11/2015,2014,3975,1610612744,400792891,3,6,55,0,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,201,156,6,5.4,"Green, Jeff",5.4,18.2
Stephen Curry,Golden State Warriors,5/11/2015,2014,3975,1610612744,400792891,2,1,4,1,Jump Shot,2PT Field Goal,17,Memphis Grizzlies,-116,131,2,6.3,"Green, Jeff",4.6,10.6
Stephen Curry,Golden State Warriors,5/11/2015,2014,3975,1610612744,400792891,3,6,4,1,Jump Shot,3PT Field Goal,24,Memphis Grizzlies,207,131,0,0.8,"Conley, Mike",5.4,6.9
Stephen Curry,Golden State Warriors,5/11/2015,2014,3975,1610612744,400792891,4,3,43,1,Jump Shot,2PT Field Goal,22,Memphis Grizzlies,179,137,0,0.9,"Conley, Mike",5.2,3.9
Stephen Curry,Golden State Warriors,5/11/2015,2014,3975,1610612744,400792891,1,2,45,0,Jump Shot,3PT Field Goal,24,Memphis Grizzlies,140,200,0,0.6,"Lee, Courtney",6.6,11.9
Stephen Curry,Golden State Warriors,5/11/2015,2014,3975,1610612744,400792891,4,4,32,0,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,6,250,2,1.7,"Conley, Mike",4,14.6
Stephen Curry,Golden State Warriors,5/11/2015,2014,3975,1610612744,400792891,2,5,8,0,Jump Shot,3PT Field Goal,24,Memphis Grizzlies,-114,214,0,1.6,"Gasol, Marc",5.7,20
Stephen Curry,Golden State Warriors,5/11/2015,2014,3975,1610612744,400792891,4,8,3,0,Jump Shot,2PT Field Goal,18,Memphis Grizzlies,-163,85,3,4.4,"Green, Jeff",5.3,24
Stephen Curry,Golden State Warriors,5/11/2015,2014,3975,1610612744,400792891,2,6,23,0,Jump Shot,2PT Field Goal,10,Memphis Grizzlies,-109,0,1,3.8,"Conley, Mike",1.5,8.1
Stephen Curry,Golden State Warriors,5/11/2015,2014,3975,1610612744,400792891,1,0,28,0,Jump Shot,3PT Field Goal,26,Memphis Grizzlies,-223,135,0,0.9,"Green, Jeff",2.7,20.5
Stephen Curry,Golden State Warriors,5/13/2015,2014,3975,1610612744,400792892,2,5,16,0,Jump Shot,2PT Field Goal,11,Memphis Grizzlies,102,52,2,1.9,"Conley, Mike",0.7,9.6
Stephen Curry,Golden State Warriors,5/13/2015,2014,3975,1610612744,400792892,3,0,31,0,Jump Shot,2PT Field Goal,7,Memphis Grizzlies,-5,75,7,7.4,"Koufos, Kosta",1.2,0
Stephen Curry,Golden State Warriors,5/13/2015,2014,3975,1610612744,400792892,1,0,46,0,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,-201,162,4,4.3,"Lee, Courtney",3.2,21.1
Stephen Curry,Golden State Warriors,5/13/2015,2014,3975,1610612744,400792892,3,2,7,0,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,-15,254,4,6,"Calathes, Nick",3.5,17.2
Stephen Curry,Golden State Warriors,5/13/2015,2014,3975,1610612744,400792892,3,9,57,0,Jump Shot,2PT Field Goal,3,Memphis Grizzlies,-2,30,1,4.6,"Green, Jeff",6.6,18.3
Stephen Curry,Golden State Warriors,5/13/2015,2014,3975,1610612744,400792892,2,2,36,0,Jump Shot,3PT Field Goal,24,Memphis Grizzlies,95,231,6,6,"Carter, Vince",4.2,24
Stephen Curry,Golden State Warriors,5/12/2013,2012,3975,1610612744,400464459,1,7,6,0,Jump Shot,3PT Field Goal,25,San Antonio Spurs,-160,201,,,,,
Stephen Curry,Golden State Warriors,5/28/2016,2015,3975,1610612744,400876755,4,6,5,0,Jump Shot,3PT Field Goal,23,Oklahoma City Thunder,235,16,0,0,,0,0
Stephen Curry,Golden State Warriors,5/30/2016,2015,3975,1610612744,400876756,3,0,0,0,Jump Shot,3PT Field Goal,35,Oklahoma City Thunder,148,326,0,0,,0,0
Stephen Curry,Golden State Warriors,5/30/2016,2015,3975,1610612744,400876756,3,0,26,0,Jump Shot,3PT Field Goal,26,Oklahoma City Thunder,71,257,0,0,,0,0
Stephen Curry,Golden State Warriors,5/30/2016,2015,3975,1610612744,400876756,1,1,18,0,Jump Shot,2PT Field Goal,19,Oklahoma City Thunder,96,164,0,0,,0,0
Stephen Curry,Golden State Warriors,5/30/2016,2015,3975,1610612744,400876756,4,5,52,0,Jump Shot,3PT Field Goal,26,Oklahoma City Thunder,212,154,0,0,,0,0
Stephen Curry,Golden State Warriors,6/2/2016,2015,3975,1610612744,400878154,3,1,29,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,-150,223,0,0,,0,0
Stephen Curry,Golden State Warriors,6/2/2016,2015,3975,1610612744,400878154,2,0,7,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,-114,242,0,0,,0,0
Stephen Curry,Golden State Warriors,6/2/2016,2015,3975,1610612744,400878154,2,4,39,0,Jump Shot,3PT Field Goal,29,Cleveland Cavaliers,-165,242,0,0,,0,0
Stephen Curry,Golden State Warriors,6/2/2016,2015,3975,1610612744,400878154,2,5,20,0,Jump Shot,2PT Field Goal,16,Cleveland Cavaliers,168,16,0,0,,0,0
Stephen Curry,Golden State Warriors,6/2/2016,2015,3975,1610612744,400878154,1,0,41,0,Jump Shot,3PT Field Goal,23,Cleveland Cavaliers,-232,2,0,0,,0,0
Stephen Curry,Golden State Warriors,6/5/2016,2015,3975,1610612744,400878155,1,10,42,0,Jump Shot,3PT Field Goal,28,Cleveland Cavaliers,-138,252,0,0,,0,0
Stephen Curry,Golden State Warriors,6/5/2016,2015,3975,1610612744,400878155,3,10,22,1,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,194,178,0,0,,0,0
Stephen Curry,Golden State Warriors,6/5/2016,2015,3975,1610612744,400878155,1,3,24,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-19,259,0,0,,0,0
Stephen Curry,Golden State Warriors,6/5/2016,2015,3975,1610612744,400878155,1,9,46,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,163,205,0,0,,0,0
Stephen Curry,Golden State Warriors,6/5/2016,2015,3975,1610612744,400878155,2,5,53,1,Jump Shot,2PT Field Goal,13,Cleveland Cavaliers,-65,115,0,0,,0,0
Stephen Curry,Golden State Warriors,6/8/2016,2015,3975,1610612744,400878156,3,3,15,0,Jump Shot,3PT Field Goal,27,Cleveland Cavaliers,-187,198,0,0,,0,0
Stephen Curry,Golden State Warriors,6/8/2016,2015,3975,1610612744,400878156,1,0,24,0,Jump Shot,3PT Field Goal,27,Cleveland Cavaliers,-145,228,0,0,,0,0
Stephen Curry,Golden State Warriors,6/8/2016,2015,3975,1610612744,400878156,1,6,2,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,161,198,0,0,,0,0
Stephen Curry,Golden State Warriors,6/8/2016,2015,3975,1610612744,400878156,3,5,32,1,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-32,257,0,0,,0,0
Stephen Curry,Golden State Warriors,6/8/2016,2015,3975,1610612744,400878156,2,5,29,0,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,92,232,0,0,,0,0
Stephen Curry,Golden State Warriors,6/8/2016,2015,3975,1610612744,400878156,3,4,24,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,105,229,0,0,,0,0
Stephen Curry,Golden State Warriors,6/8/2016,2015,3975,1610612744,400878156,3,0,49,1,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,-240,2,0,0,,0,0
Stephen Curry,Golden State Warriors,6/8/2016,2015,3975,1610612744,400878156,3,11,35,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-129,219,0,0,,0,0
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,1,3,32,1,Pullup Jump shot,2PT Field Goal,15,Portland Trail Blazers,119,95,0,0,,0,0
Stephen Curry,Golden State Warriors,5/28/2016,2015,3975,1610612744,400876755,3,4,58,1,Pullup Jump shot,3PT Field Goal,26,Oklahoma City Thunder,-91,247,0,0,,0,0
Stephen Curry,Golden State Warriors,5/19/2015,2014,3975,1610612744,400796355,1,7,14,1,Pullup Jump shot,2PT Field Goal,16,Houston Rockets,-116,119,5,4.6,"Howard, Dwight",6.5,19.1
Stephen Curry,Golden State Warriors,5/19/2015,2014,3975,1610612744,400796355,1,1,37,1,Pullup Jump shot,3PT Field Goal,24,Houston Rockets,53,239,1,2.3,"Prigioni, Pablo",3.3,13.2
Stephen Curry,Golden State Warriors,5/19/2015,2014,3975,1610612744,400796355,1,2,33,1,Pullup Jump shot,3PT Field Goal,25,Houston Rockets,-226,123,0,0.6,"Capela, Clint",3.7,11.4
Stephen Curry,Golden State Warriors,5/21/2015,2014,3975,1610612744,400796356,1,3,51,1,Pullup Jump shot,3PT Field Goal,27,Houston Rockets,-187,206,0,0.8,"Harden, James",6.2,15
Stephen Curry,Golden State Warriors,5/21/2015,2014,3975,1610612744,400796356,1,1,10,1,Pullup Jump shot,3PT Field Goal,26,Houston Rockets,-64,257,0,0.6,"Prigioni, Pablo",4.9,16.5
Stephen Curry,Golden State Warriors,5/24/2016,2015,3975,1610612744,400876753,2,5,40,0,Pullup Jump shot,3PT Field Goal,25,Oklahoma City Thunder,-124,228,0,0,,0,0
Stephen Curry,Golden State Warriors,5/1/2014,2013,3975,1610612744,400553092,3,7,28,0,Pullup Jump shot,3PT Field Goal,23,Los Angeles Clippers,-237,26,0,0,"Redick, JJ",4.8,12.6
Stephen Curry,Golden State Warriors,5/25/2015,2014,3975,1610612744,400796358,4,5,15,0,Pullup Jump shot,3PT Field Goal,25,Houston Rockets,-155,203,1,1.6,"Terry, Jason",3.8,19.9
Stephen Curry,Golden State Warriors,5/25/2015,2014,3975,1610612744,400796358,4,8,24,1,Pullup Jump shot,3PT Field Goal,25,Houston Rockets,-136,216,8,6.6,"Howard, Dwight",5.2,16.7
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,3,4,32,0,Pullup Jump shot,3PT Field Goal,26,New Orleans Pelicans,-86,250,11,9.4,"Ajinca, Alexis",7.4,14.3
Stephen Curry,Golden State Warriors,5/25/2015,2014,3975,1610612744,400796358,1,6,6,1,Pullup Jump shot,3PT Field Goal,25,Houston Rockets,-133,214,1,1.7,"Harden, James",4.4,21.1
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,1,8,3,0,Pullup Jump shot,2PT Field Goal,19,Houston Rockets,-160,119,4,5.9,"Terry, Jason",0,18.3
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,4,2,59,0,Pullup Jump shot,3PT Field Goal,27,Houston Rockets,-16,274,13,12.2,"Brewer, Corey",3.4,9.4
Stephen Curry,Golden State Warriors,5/22/2016,2015,3975,1610612744,400876752,3,5,51,0,Pullup Jump shot,3PT Field Goal,27,Oklahoma City Thunder,27,278,0,0,,0,0
Stephen Curry,Golden State Warriors,5/22/2016,2015,3975,1610612744,400876752,3,11,47,1,Pullup Jump shot,2PT Field Goal,18,Oklahoma City Thunder,132,136,0,0,,0,0
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,2,2,50,1,Pullup Jump shot,3PT Field Goal,23,Houston Rockets,-228,36,0,1.1,"Terry, Jason",3,17.1
Stephen Curry,Golden State Warriors,6/4/2015,2014,3975,1610612744,400796845,1,10,23,1,Pullup Jump shot,2PT Field Goal,17,Cleveland Cavaliers,-116,135,2,3.8,"Irving, Kyrie",3.6,12.5
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,3,2,18,0,Pullup Jump shot,3PT Field Goal,24,New Orleans Pelicans,59,241,0,0.7,"Cole, Norris",4.8,10.8
Stephen Curry,Golden State Warriors,6/4/2015,2014,3975,1610612744,400796845,2,4,21,1,Pullup Jump shot,3PT Field Goal,22,Cleveland Cavaliers,-228,15,0,0.6,"Thompson, Tristan",3.8,13.6
Stephen Curry,Golden State Warriors,6/7/2015,2014,3975,1610612744,400796846,5,4,7,0,Pullup Jump shot,3PT Field Goal,25,Cleveland Cavaliers,80,247,4,5,"Shumpert, Iman",3.7,18.6
Stephen Curry,Golden State Warriors,6/7/2015,2014,3975,1610612744,400796846,4,6,2,0,Pullup Jump shot,3PT Field Goal,23,Cleveland Cavaliers,-231,1,0,0.7,"Smith, J.R.",5.6,21.8
Stephen Curry,Golden State Warriors,4/24/2016,2015,3975,1610612744,400874348,2,0,35,0,Pullup Jump shot,3PT Field Goal,25,Houston Rockets,89,237,0,0,,0,0
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,2,0,9,1,Pullup Jump shot,3PT Field Goal,26,New Orleans Pelicans,136,233,16,17.9,"Anderson, Ryan",5.8,5
Stephen Curry,Golden State Warriors,6/9/2015,2014,3975,1610612744,400796847,3,1,29,1,Pullup Jump shot,2PT Field Goal,9,Cleveland Cavaliers,39,82,7,7.4,"Shumpert, Iman",2.8,16.7
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,4,0,37,0,Pullup Jump shot,3PT Field Goal,26,New Orleans Pelicans,-13,263,16,14.2,"Cole, Norris",5.4,9.6
